From,Date,Category,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,10/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,11/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,11/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
ocbcmarketing@ocbc.com,12/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,13/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,13/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,13/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,13/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,13/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,14/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,14/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,14/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,15/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,15/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,15/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,15/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,16/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,17/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,17/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,17/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,17/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,18/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,18/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,18/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@booking.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@info.csa.cz,19/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
ocbcmarketing@ocbc.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,20/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@booking.com,21/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@booking.com,22/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
paypal@mail.paypal.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
paypal@mail.paypal.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,24/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,25/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
ocbmarketing@ocbc.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
notifications-noreply@linkedin.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
announce@parallels-universe.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sh@myfave.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sh@myfave.com,27/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
woof@pawshake.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,29/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
woof@pawshake.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,31/12/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,1/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
announce@parallels-universe.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
emirates@e.emirates.email,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,2/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
paypal@mail.paypal.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,5/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
paypal@mail.paypal.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,6/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,7/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
announce@parallels-universe.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,10/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,12/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,12/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,12/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,13/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,13/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,13/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,14/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
specialoffers@en.newsletter.oui.sncf,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@booking.com,15/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
woof@pawshake.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,16/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,17/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,18/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@medium.com,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
email.campaign@sg.booking.com,19/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@grab.com,20/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,20/1/20,Promotions,,,,,,,,,,,,,,,,,,,,,
